10,0.908,0.91
11,0.91,0.916
12,0.91,0.892
13,0.916,0.91
14,0.91,0.898
15,0.928,0.916
16,0.918,0.906
17,0.924,0.904
18,0.9299999999999999,0.918
19,0.9299999999999999,0.916
20,0.94,0.916
21,0.938,0.912
22,0.946,0.926
23,0.95,0.912
24,0.944,0.912
25,0.942,0.918
26,0.94,0.922
27,0.95,0.924
28,0.952,0.928
29,0.956,0.924
30,0.95,0.928
31,0.95,0.928
32,0.954,0.926
33,0.952,0.924
34,0.96,0.928
35,0.962,0.9299999999999999
36,0.96,0.9299999999999999
37,0.958,0.924
38,0.966,0.924
39,0.96,0.924
40,0.958,0.926
41,0.964,0.9319999999999999
42,0.966,0.9299999999999999
43,0.966,0.924
44,0.97,0.928
45,0.968,0.926
46,0.972,0.9319999999999999
47,0.968,0.928
48,0.972,0.924
49,0.966,0.926
50,0.972,0.922
51,0.972,0.922
52,0.976,0.924
53,0.962,0.928
54,0.976,0.92
55,0.97,0.928
56,0.978,0.926
57,0.974,0.926
58,0.974,0.926
59,0.97,0.926
60,0.974,0.926
61,0.972,0.924
62,0.972,0.928
63,0.972,0.918
64,0.972,0.928
65,0.972,0.922
66,0.972,0.928
67,0.976,0.9299999999999999
68,0.976,0.9359999999999999
69,0.976,0.928
70,0.976,0.9359999999999999
71,0.976,0.926
72,0.976,0.9359999999999999
73,0.978,0.924
74,0.976,0.9319999999999999
75,0.978,0.928
76,0.974,0.928
77,0.978,0.928
78,0.978,0.924
79,0.976,0.928
80,0.978,0.928
81,0.974,0.9299999999999999
82,0.978,0.928
83,0.976,0.9319999999999999
84,0.978,0.928
85,0.976,0.9299999999999999
86,0.978,0.928
87,0.98,0.9299999999999999
88,0.976,0.928
89,0.978,0.928
90,0.978,0.928
91,0.978,0.928
92,0.976,0.9319999999999999
93,0.978,0.926
94,0.976,0.928
95,0.98,0.922
96,0.978,0.926
97,0.978,0.928
98,0.978,0.926
99,0.978,0.922
100,0.978,0.922
101,0.98,0.924
102,0.98,0.926
103,0.984,0.9299999999999999
104,0.978,0.922
105,0.982,0.928
106,0.982,0.9299999999999999
107,0.982,0.9319999999999999
108,0.982,0.9319999999999999
109,0.982,0.9339999999999999
110,0.984,0.9339999999999999
111,0.982,0.9319999999999999
112,0.976,0.9359999999999999
113,0.986,0.9299999999999999
114,0.984,0.928
115,0.988,0.9299999999999999
116,0.986,0.928
117,0.984,0.928
118,0.982,0.9299999999999999
119,0.982,0.926
120,0.982,0.9299999999999999
121,0.984,0.926
122,0.98,0.926
123,0.988,0.924
124,0.978,0.926
125,0.986,0.9299999999999999
126,0.978,0.9299999999999999
127,0.984,0.9319999999999999
128,0.984,0.9319999999999999
129,0.98,0.9339999999999999
130,0.982,0.9299999999999999
131,0.98,0.9359999999999999
132,0.98,0.9319999999999999
133,0.978,0.9319999999999999
134,0.98,0.9299999999999999
135,0.98,0.9299999999999999
136,0.984,0.928
137,0.986,0.928
138,0.98,0.928
139,0.982,0.928
140,0.98,0.928
141,0.982,0.926
142,0.982,0.928
143,0.984,0.926
144,0.984,0.928
145,0.984,0.928
146,0.984,0.928
147,0.984,0.928
148,0.982,0.9299999999999999
149,0.984,0.9299999999999999
150,0.984,0.9299999999999999
151,0.986,0.928
152,0.988,0.9299999999999999
153,0.984,0.926
154,0.986,0.928
155,0.986,0.928
156,0.982,0.928
157,0.988,0.926
158,0.986,0.926
159,0.986,0.928
160,0.988,0.926
161,0.988,0.924
162,0.986,0.926
163,0.986,0.924
164,0.988,0.928
165,0.988,0.924
166,0.988,0.926
167,0.988,0.928
168,0.984,0.9299999999999999
169,0.988,0.9299999999999999
170,0.988,0.928
171,0.988,0.926
172,0.986,0.924
173,0.988,0.926
174,0.99,0.926
175,0.988,0.924
176,0.99,0.924
177,0.988,0.926
178,0.988,0.928
179,0.988,0.924
180,0.988,0.928
181,0.986,0.924
182,0.988,0.928
183,0.986,0.926
184,0.988,0.926
185,0.986,0.924
186,0.986,0.924
187,0.986,0.924
188,0.986,0.924
189,0.988,0.924
190,0.988,0.924
191,0.988,0.926
192,0.99,0.928
193,0.988,0.928
194,0.99,0.928
195,0.984,0.928
196,0.99,0.9299999999999999
197,0.984,0.926
198,0.988,0.928
199,0.988,0.928
