20,0.9222222222222223
40,0.9132653061224489
60,0.9654639175257732
80,0.9338541666666667
100,0.9289473684210526
120,0.9643617021276596
141,0.9316837009144702
161,0.9684611201740077
181,0.976910390324354
201,0.9549749861033908
221,0.9713322091062394
241,0.9653212052302445
261,0.9723979298447384
281,0.9412449098312973
301,0.9752795762213067
321,0.9720071471113758
341,0.969258589511754
361,0.9853569249542404
381,0.9752933909820877
401,0.9706066291432145
421,0.9765674477517416
441,0.9756254008980115
461,0.9772579597141
481,0.97761685319289
501,0.9773182121414277
521,0.9817444219066938
541,0.976010966415353
561,0.9861014593467686
581,0.97815362931642
601,0.9556826304503216
621,0.9847715736040609
641,0.9874908020603385
661,0.9820761762509336
681,0.978013646702047
701,0.9815242494226328
721,0.980453479280688
741,0.9761715647339158
761,0.9862792574656981
781,0.985233798195242
801,0.9858215179316097
821,0.9804919423240034
841,0.9861949956859362
861,0.9789288849868305
881,0.9821268990169795
901,0.986351228389445
921,0.9805375347544022
941,0.9905571293673276
961,0.9826756496631376
981,0.9882237487733072
1001,0.984984984984985
1021,0.9785495403472931
1041,0.9833159541188738
1061,0.9840255591054313
1081,0.9891186071817193
1101,0.9922135706340378
1121,0.9795221843003413
1141,0.9813736903376019
1161,0.9821215733015495
1181,0.9816849816849816
1201,0.983729662077597
1221,0.9679075738125802
1241,0.9855072463768116
1261,0.9769959404600812
1281,0.9888734353268428
1301,0.9871244635193133
1321,0.9867452135493373
1341,0.9833080424886191
1361,0.9812206572769953
1381,0.9806138933764136
1401,0.9849749582637729
1421,0.9896373056994818
1441,0.9838998211091234
1461,0.9925788497217068
1481,0.9884393063583815
1501,0.9819639278557114
1521,0.9916492693110647
1541,0.9847494553376906
1561,0.9908883826879271
1581,0.9880668257756563
1601,0.987468671679198
1621,0.9868073878627969
1641,0.9916434540389972
1661,0.9911504424778761
1681,0.9843260188087775
1701,0.9832775919732442
1721,0.978494623655914
1741,0.9884169884169884
1761,0.99581589958159
1781,0.995433789954338
1801,0.9899497487437185
1821,1.0
1841,1.0
1861,1.0
1881,0.9915966386554622
1901,0.98989898989899
1921,1.0
1941,0.9830508474576272
1961,1.0
1981,1.0
