10,0.5111111111111111,0.5111111111111111,0.5111111111111111,0.5080808080808081,0.4939393939393939
20,0.7520408163265306,0.7612244897959184,0.7612244897959184,0.6918367346938776,0.7408163265306122
30,0.7628865979381443,0.8134020618556701,0.6979381443298969,0.8278350515463917,0.8319587628865979
40,0.5708333333333333,0.7229166666666667,0.66875,0.7135416666666667,0.725
50,0.7315789473684211,0.8147368421052632,0.7947368421052632,0.8294736842105264,0.8052631578947369
60,0.7957446808510639,0.8202127659574467,0.7627659574468085,0.7638297872340425,0.8085106382978724
71,0.5995694294940797,0.813778256189451,0.813778256189451,0.8094725511302476,0.8083961248654468
81,0.8204570184983678,0.8117519042437432,0.7965179542981502,0.8324265505984766,0.8618063112078346
91,0.7964796479647964,0.8107810781078107,0.7843784378437844,0.8217821782178218,0.8327832783278328
101,0.71412680756396,0.8197997775305895,0.7563959955506118,0.8353726362625139,0.8175750834260289
111,0.7795275590551181,0.8098987626546682,0.8098987626546682,0.8492688413948256,0.8740157480314961
121,0.7519908987485779,0.820250284414107,0.7656427758816837,0.8521046643913538,0.8794084186575655
131,0.8227848101265822,0.8181818181818181,0.859608745684695,0.8837744533947065,0.856156501726122
141,0.8463329452852153,0.8114086146682189,0.8253783469150174,0.8835855646100117,0.8114086146682189
151,0.8975265017667844,0.817432273262662,0.7385159010600706,0.9093050647820966,0.88339222614841
161,0.8545887961859356,0.8152562574493445,0.8200238379022646,0.8569725864123957,0.8784266984505363
171,0.8697225572979493,0.827503015681544,0.9010856453558505,0.9179734620024126,0.8781664656212304
181,0.894993894993895,0.8107448107448108,0.8327228327228328,0.8827838827838828,0.8901098901098901
191,0.7824474660074165,0.8207663782447466,0.7799752781211372,0.899876390605686,0.8763906056860321
201,0.8873591989987484,0.8122653316645807,0.7922403003754693,0.867334167709637,0.8873591989987484
211,0.8960709759188846,0.8124207858048162,0.8276299112801013,0.8783269961977186,0.8910012674271229
221,0.8562259306803595,0.8112965340179717,0.8510911424903722,0.8780487804878049,0.8818998716302953
231,0.9024707412223667,0.811443433029909,0.8322496749024707,0.9128738621586476,0.8881664499349805
241,0.8682476943346509,0.8155467720685112,0.8076416337285902,0.9117259552042161,0.8985507246376812
251,0.855807743658211,0.8197596795727637,0.8317757009345794,0.9012016021361816,0.8704939919893191
261,0.8633288227334235,0.8294993234100135,0.851150202976996,0.9269282814614344,0.8930987821380244
271,0.868312757201646,0.8093278463648834,0.8326474622770919,0.8724279835390947,0.877914951989026
281,0.8581363004172462,0.8066759388038943,0.8497913769123783,0.913769123783032,0.8998609179415855
291,0.8829337094499294,0.8180535966149507,0.7757404795486601,0.8871650211565585,0.9139633286318759
301,0.9027181688125894,0.8111587982832618,0.8125894134477826,0.9070100143061517,0.9227467811158798
311,0.8780841799709724,0.8316400580551524,0.8664731494920175,0.9390420899854862,0.9085631349782293
321,0.8718703976435935,0.8144329896907216,0.8939617083946981,0.9219440353460973,0.9072164948453608
331,0.8878923766816144,0.8056801195814649,0.8101644245142003,0.9237668161434978,0.9118086696562033
341,0.928679817905918,0.8315629742033384,0.8588770864946889,0.9347496206373292,0.91350531107739
351,0.884437596302003,0.8135593220338984,0.8828967642526965,0.9229583975346687,0.901386748844376
361,0.8732394366197183,0.8153364632237872,0.8810641627543037,0.917057902973396,0.8888888888888888
371,0.8744038155802862,0.8155802861685215,0.8775834658187599,0.9284578696343402,0.9220985691573926
381,0.851373182552504,0.7980613893376414,0.8562197092084006,0.8933764135702746,0.8917609046849757
391,0.8522167487684729,0.8210180623973727,0.8784893267651889,0.9178981937602627,0.9178981937602627
401,0.8464106844741235,0.8297161936560935,0.8781302170283807,0.9315525876460768,0.9148580968280468
411,0.8930390492359932,0.8132427843803056,0.8692699490662139,0.8930390492359932,0.9100169779286927
421,0.8670120898100173,0.8203799654576857,0.8272884283246977,0.918825561312608,0.924006908462867
431,0.8717047451669596,0.8066783831282953,0.8646748681898067,0.9156414762741651,0.9033391915641477
441,0.9159212880143113,0.8014311270125224,0.9087656529516994,0.9284436493738819,0.9177101967799642
451,0.8469945355191257,0.819672131147541,0.8469945355191257,0.930783242258652,0.9253187613843351
