20,0.7419191919191919
40,0.8071428571428572
60,0.8505154639175257
80,0.8651041666666667
100,0.881578947368421
120,0.8574468085106383
141,0.849919311457773
161,0.878194671016857
181,0.897196261682243
201,0.9216231239577544
221,0.9094997189432266
241,0.9096077316657192
261,0.9183438757906843
281,0.9232111692844677
301,0.9070041200706298
321,0.9130434782608696
341,0.9258589511754068
361,0.9267846247712019
381,0.9240271772699197
401,0.9343339587242027
421,0.9335022165927802
441,0.9153303399615138
461,0.9259259259259259
481,0.9137590520079
501,0.9206137424949967
521,0.9276538201487492
541,0.9369431117203564
561,0.9200833912439194
581,0.9252995066948555
601,0.9292351679771265
621,0.9325598259608412
641,0.930831493745401
661,0.9380134428678117
681,0.9317664897649734
701,0.9345650500384911
721,0.9351055512118843
741,0.926131850675139
761,0.9402744148506861
781,0.9269893355209188
801,0.9157631359466222
821,0.9372349448685326
841,0.9283865401207938
861,0.9411764705882353
881,0.938337801608579
901,0.9390354868061874
921,0.933271547729379
941,0.9405099150141643
961,0.9422521655437921
981,0.9381746810598626
1001,0.9369369369369369
1021,0.9356486210418795
1041,0.9290928050052137
1061,0.9382321618743344
1081,0.941240478781284
1101,0.935483870967742
1121,0.9374288964732651
1141,0.9278230500582072
1161,0.9499404052443385
1181,0.945054945054945
1201,0.934918648310388
1221,0.938382541720154
1241,0.9420289855072463
1261,0.9336941813261164
1281,0.9346314325452016
1301,0.9484978540772532
1321,0.9425625920471281
1341,0.9393019726858877
1361,0.94679186228482
1381,0.9418416801292407
1401,0.9365609348914858
1421,0.9309153713298791
1441,0.9338103756708408
1461,0.9369202226345084
1481,0.9460500963391136
1501,0.9438877755511021
1521,0.9561586638830898
1541,0.9237472766884531
1561,0.9384965831435079
1581,0.9522673031026253
1601,0.9298245614035088
1621,0.9366754617414248
1641,0.9693593314763231
1661,0.9498525073746312
1681,0.9435736677115988
1701,0.9498327759197325
1721,0.931899641577061
1741,0.9459459459459459
1761,0.9330543933054394
1781,0.9680365296803652
1801,0.949748743718593
1821,0.9553072625698324
1841,0.9433962264150944
1861,0.9496402877697842
1881,0.9327731092436975
1901,0.8686868686868687
1921,0.8987341772151899
1941,0.9152542372881356
1961,0.9487179487179487
1981,0.8947368421052632
